date,CNG/LPG,Diesel,Other/Unknown,Petrol,Electrified (EV + Hybrid),Electrified_Share_YoY_Change (pp)
2014-01-01,0.06081332700145883,55.934253277257525,1.853781529830987,42.13543606230291,0.015715803607118578,-0.002158689948897334
2014-02-01,0.05384292036443156,59.786895388873404,2.2689595564099054,37.87754986373963,0.012752270612628527,-0.0029635329944900507
2014-03-01,0.05212234465610835,58.38938094098206,2.3103711883122395,39.2326818683737,0.015443657675883956,0.0026913870632554286
2014-04-01,0.05602482330632649,56.09463885536976,1.8022754697465955,42.0285295638683,0.018531287709015687,0.003087630033131731
2014-05-01,0.06286393584654752,56.958352642501666,1.9640950212568757,40.99534565090367,0.01934274949124539,0.000811461782229704
2014-06-01,0.07177792244645868,57.17820955814846,2.104094680087469,40.63548500175272,0.01043283756489225,-0.008909911926353141
2014-07-01,0.0833015993907083,56.30989781670475,2.391549251078954,41.20374777862402,0.011503554201574005,0.0010707166366817553
2014-08-01,0.0832280273650268,53.93306897904048,4.0890670617456095,41.866748006449086,0.027887925399799555,0.01638437119822555
2014-09-01,0.09578753537359326,52.803862993207396,1.8361464543303403,45.23752247070607,0.026680546382599035,-0.0012073790172005203
2014-10-01,0.10716384068584858,49.34956927583724,1.1713545674966692,49.34584543581341,0.026066880166828035,-0.0006136662157710006
2014-11-01,0.0905266726247342,55.65502788991956,1.512758482541835,42.71934420167031,0.02234275324355142,-0.003724126923276616
2014-12-01,0.08089993083055913,55.43546410267819,1.526581694772651,42.93197529316112,0.025078978557473333,0.0027362253139219146
2015-01-01,0.0824667152414387,51.63376829833742,1.1300258329469433,47.12856858978605,0.025170563688149964,9.15851306766309e-05
2015-02-01,0.07424280772800135,53.17978570825951,1.5055260271661182,45.21429174048764,0.026153716358727746,0.0009831526705777818
2015-03-01,0.06433533312282919,52.01176191979792,1.6620618882222924,46.233422797600255,0.02841806125670982,0.0022643448979820756
2015-04-01,0.07472263969334166,49.35704756919232,1.3196778061095256,49.230821189145374,0.017730795859437005,-0.010687265397272817
2015-05-01,0.06675222435637937,49.96726987708978,1.3690665885737419,48.571071739261505,0.02583957071859846,0.008108774859161456
2015-06-01,0.0681778722575345,51.0698844363892,1.5126171410180946,47.319677997179724,0.029642553155449787,0.003802982436851326
2015-07-01,0.06876308110175647,52.10221632005776,1.6503139464421552,46.145614419618106,0.033092232780220304,0.003449679624770517
2015-08-01,0.09398972563293326,51.04056762422539,1.5807781796401668,47.25702043355064,0.027644036950862722,-0.005448195829357582
2015-09-01,0.091547146780592,49.68216377913499,1.3895395565335866,48.81268078412495,0.024068733425883344,-0.003575303524979378
2015-10-01,0.09940443404020932,48.69483269071881,1.4187723767557148,49.76246213164418,0.02452836684109061,0.00045963341520726536
2015-11-01,0.09717706177948567,48.09451670115282,1.2477830328111144,50.53983151049365,0.020691693762932308,-0.0038366730781583015
2015-12-01,0.07519356468408912,48.643186953916526,1.640159629671694,49.61404553126995,0.027414320457740827,0.006722626694808519
2016-01-01,0.08583719994998462,45.17368515320588,1.7316134352115007,52.9794632809411,0.02940093069153017,0.001986610233789342
2016-02-01,0.0611061378585607,48.01969408009964,1.4817265403028061,50.41450978865839,0.022963453080605614,-0.0064374776109245545
2016-03-01,0.051847590790051315,47.16276359012398,2.288484536550659,50.47571110673792,0.02119317579739324,-0.0017702772832123743
2016-04-01,0.06407632937713674,46.269724141067144,1.635806679647291,52.003108735463975,0.027284114444458222,0.006090938647064982
2016-05-01,0.044076368107267956,48.2330789276297,1.7259377827267033,49.978735085562285,0.01817183597404907,-0.00911227847040915
2016-06-01,0.04727788486016656,48.93220674578641,2.0369898938470055,48.964533504665155,0.01899197084126349,0.0008201348672144185
2016-07-01,0.04670791843888083,46.88689656882804,2.2907547255599785,50.754146877802995,0.021493909370104453,0.0025019385288409628
2016-08-01,0.05685048322910744,45.125271240861885,1.5665911329260385,53.2256643899783,0.025622753004668146,0.004128843634563693
2016-09-01,0.06629824801532987,44.97630372296742,1.7977518477963317,53.135693265808925,0.023952915411990145,-0.0016698375926780008
2016-10-01,0.05182561505781692,43.82466437137509,1.3801458379409717,54.716626119449785,0.02673805617632593,0.002785140764335784
2016-11-01,0.05248317823649282,46.707494959805125,1.4380390836799033,51.773750447916775,0.028232330361699587,0.0014942741853736577
2016-12-01,0.05674828201825058,46.83224462237539,1.9563659560014415,51.139314961249625,0.015326178355293952,-0.012906152006405635
2017-01-01,0.04707312024678333,41.73883432264785,1.0145759746806706,57.17547924442634,0.02403733799835745,0.0087111596430635
2017-02-01,0.05018103774386054,45.478688499278164,1.441353807196733,53.00893222471841,0.02084443106283438,-0.003192906935523071
2017-03-01,0.027248297764386788,49.593467925308346,1.6013855916012603,48.752842279335766,0.025055905990240723,0.0042114749274063425
2017-04-01,0.0291213506094128,43.82685609781667,1.306189646000862,54.80638184691489,0.03145105865816582,0.006395152667925095
2017-05-01,0.02173068907658821,44.74420129030419,1.227962053229501,53.97938790704965,0.02671806034006747,-0.004732998318098348
2017-06-01,0.018438803288141504,46.26865671641791,1.3534081613495863,52.33267624143434,0.026820077510024003,0.00010201716995653434
2017-07-01,0.018459373704796302,49.35305119515738,1.2757865260503558,49.327277729984644,0.025425175102832643,-0.0013949024071913604
2017-08-01,0.01463057790782736,47.784564740307246,1.1196049743964887,51.05193855157278,0.02926115581565472,0.0038359807128220784
2017-09-01,0.014093415281387066,45.82456791651198,1.0680058848602345,53.05758363238873,0.03574915095766476,0.006487995142010039
2017-10-01,0.015535438601033753,42.76679688384994,0.9476617546630589,56.23634580591707,0.033660116968906466,-0.0020890339887582945
2017-11-01,0.01720314410917428,46.702470058709636,1.1835763147111904,52.07735784729238,0.019392635177614644,-0.014267481791291822
2017-12-01,0.013822403934292656,47.23879294038906,1.95005019715113,50.77514586273626,0.022188595789259264,0.0027959606116446205
2018-01-01,0.012560267876258524,43.5353157622798,1.5177941885924222,54.91463299753647,0.019696783715041778,-0.002491812074217486
2018-02-01,0.014475407694561836,47.77837797760902,1.8599133593890673,50.30486620839644,0.04236704691091269,0.022670263195870913
2018-03-01,0.01496864222195747,48.57080015029739,1.7843232493561956,49.60119260365784,0.028715354466612292,-0.013651692444300399
2018-04-01,0.014862668939003607,46.51586011916557,2.09695744652742,51.3409430198301,0.0313767455378965,0.0026613910712842102
2018-05-01,0.02218093211348922,46.086512064498294,1.7124322517182187,52.142549457049356,0.03632529462064177,0.0049485490827452655
2018-06-01,0.03228673397119884,47.046631764591524,1.6823818583272,51.19530349529933,0.043396147810751136,0.007070853190109368
2018-07-01,0.011469430690230339,49.963461670801124,1.5077385887357082,48.4868543939389,0.030475915834040614,-0.012920231976710522
2018-08-01,0.006401820962407085,47.196713731905966,1.4382757762207916,51.330511790020275,0.02809688089056443,-0.0023790349434761847
2018-09-01,0.008330871939351251,44.47776793220185,1.483273881201766,53.994653094918924,0.03597421973810768,0.007877338847543252
2018-10-01,0.003406864832637765,44.35261051017801,1.659824546461119,53.965420321948734,0.018737756579507707,-0.017236463158599974
2018-11-01,0.006535744296785036,41.39086863153963,1.6619464068967662,56.9070368180262,0.033612399240608756,0.01487464266110105
2018-12-01,0.002919812223631662,43.853957481045555,1.8719240589282993,54.233565512475714,0.03763313532680809,0.004020736086199336
2019-01-01,0.007795196008859643,42.67144055222244,1.5525880050749414,55.75124185536418,0.01693439132959164,-0.020698743997216454
2019-02-01,0.004906203894825006,46.08572539976801,2.2333741015514117,51.62097472253665,0.055019572249109,0.03808518091951736
2019-03-01,0.00491022472461823,46.121086141709085,2.12874609227949,51.691245069316004,0.05401247197080053,-0.0010071002783084704
2019-04-01,0.006010614037258736,43.307534835044,1.6762541853319803,54.97095459157878,0.039245774007983514,-0.014766697962817016
2019-05-01,0.008753961167428262,42.77990790832852,1.6912652975471403,55.500113801495175,0.019959031461736436,-0.019286742546247078
2019-06-01,0.005835031975975228,44.551247140834334,1.57973765696236,53.850343099880185,0.012837070347145502,-0.0071219611145909335
2019-07-01,0.006143549453766176,47.241365602627994,1.4722835573319648,51.25563309277121,0.024574197815064706,0.011737127467919203
2019-08-01,0.00597621466563079,47.29934859260145,1.6904719217514292,50.97033805454292,0.03386521643857448,0.009291018623509773
2019-09-01,0.005507416654427963,42.95968571008959,1.772470259950066,55.231586870318694,0.030749742987222793,-0.0031154734513516857
2019-10-01,0.004084800457497651,36.92533927409954,1.4318796680628305,61.6119879466965,0.02670831068363849,-0.004041432303584305
2019-11-01,0.0026520431045405925,39.36574915797632,1.5231567563744801,59.0831002973235,0.02534174522116566,-0.0013665654624728275
2019-12-01,0.0046192494785578,42.98602499369295,1.952876548781051,55.035870248835415,0.020608959212027104,-0.004732786009138557
2020-01-01,0.00774060138943795,40.74044381290967,1.5539257289296682,57.674391602553285,0.023498254217936634,0.00288929500590953
2020-02-01,0.004143503332067263,41.64289907116467,1.9598770760678155,56.35682469527986,0.036255654155588554,0.01275739993765192
2020-03-01,0.014770037717632903,41.97032303153223,1.970178933603277,55.95682826048582,0.08789973666103484,0.05164408250544629
2020-04-01,0.0434680843949577,50.252449259370714,1.42775938743438,48.26963587120072,0.006687397599224262,-0.08121233906181058
2020-05-01,0.0,32.082585686056284,3.9771049583210303,63.79948667862902,0.14082267699366297,0.1341352793944387
2020-06-01,0.0010633885940939398,36.28813577345569,2.7786343963674645,60.80402811599443,0.12813832558831972,-0.012684351405343242
2020-07-01,0.0007697044334975369,42.97490763546798,2.076277709359606,54.8129618226601,0.13508312807881773,0.006944802490498003
2020-08-01,0.0029325190705380808,38.06189814628138,1.926665029343519,59.875074687595074,0.13342961770948267,-0.0016535103693350595
2020-09-01,0.002398319805667572,37.28427969890808,2.115660685713894,60.487338584511654,0.11032271106070832,-0.02310690664877435
2020-10-01,0.0014859768365930713,30.377824470472152,2.118705773614401,67.36527391011029,0.13670986896656256,0.026387157905854247
2020-11-01,0.00104945284152475,28.27278427709753,1.8223748593077282,69.76211527714737,0.14167613360584125,0.0049662646392786836
2020-12-01,0.0018499969607192787,32.874710277261684,1.782075643732871,65.20763573031273,0.1337283517319936,-0.007947781873847648
2021-01-01,0.0025790744217715146,30.18187632822333,1.6696927806548787,67.99574968535292,0.15010213134710215,0.016373779615108552
2021-02-01,0.0017425650557620818,33.03525789962825,1.806168680297398,64.9863499070632,0.17048094795539034,0.02037881660828819
2021-03-01,0.0015559681752642554,33.88898685725548,2.0167940831716855,63.88520066802901,0.20746242336856738,0.036981475413177034
2021-04-01,0.0011428658504064795,29.653178309929977,1.7085844463576865,68.40433069966248,0.23276367819945296,0.025301254830885578
2021-05-01,0.0009133003936324696,32.436776780250796,1.4402747207584046,65.88823029782725,0.23380490076991223,0.0010412225704592715
2021-06-01,0.0011439640642755275,37.635273750600575,1.2659868977982505,60.79253830373008,0.30505708380680735,0.07125218303689512
2021-07-01,0.001857695237134797,38.38688361008569,1.6398141243222728,59.68642104397165,0.2850235263832531,-0.020033557423554227
