YEAR,STATE,Fuel_Type,Registrations
2023,NAGALAND,PETROL/HYBRID,"1,032"
2023,ODISHA,PETROL/HYBRID,"8,703"
2023,PUDUCHERRY,PETROL/HYBRID,"1,079"
2023,PUNJAB,PETROL/HYBRID,"13,361"
2023,RAJASTHAN,PETROL/HYBRID,"13,030"
2023,SIKKIM,PETROL/HYBRID,138
2023,TAMIL NADU,PETROL/HYBRID,"23,887"
2023,TRIPURA,PETROL/HYBRID,162
2023,UT OF DNH AND DD,PETROL/HYBRID,545
2023,UTTARAKHAND,PETROL/HYBRID,"3,880"
2023,UTTAR PRADESH,PETROL/HYBRID,"29,240"
2023,WEST BENGAL,PETROL/HYBRID,"8,327"
2023,ANDAMAN & NICOBAR ISLAND,PETROL/LPG,0
2023,ANDHRA PRADESH,PETROL/LPG,4
2023,ARUNACHAL PRADESH,PETROL/LPG,0
2023,ASSAM,PETROL/LPG,0
2023,BIHAR,PETROL/LPG,0
2023,CHANDIGARH,PETROL/LPG,0
2023,CHHATTISGARH,PETROL/LPG,6
2023,DELHI,PETROL/LPG,0
2023,GOA,PETROL/LPG,0
2023,GUJARAT,PETROL/LPG,0
2023,HARYANA,PETROL/LPG,199
2023,HIMACHAL PRADESH,PETROL/LPG,0
2023,JAMMU AND KASHMIR,PETROL/LPG,0
2023,JHARKHAND,PETROL/LPG,0
2023,KARNATAKA,PETROL/LPG,5
2023,KERALA,PETROL/LPG,0
2023,LADAKH,PETROL/LPG,0
2023,LAKSHADWEEP,PETROL/LPG,0
2023,MADHYA PRADESH,PETROL/LPG,"1,293"
2023,MAHARASHTRA,PETROL/LPG,108
2023,MANIPUR,PETROL/LPG,0
2023,MEGHALAYA,PETROL/LPG,0
2023,MIZORAM,PETROL/LPG,0
2023,NAGALAND,PETROL/LPG,0
2023,ODISHA,PETROL/LPG,0
2023,PUDUCHERRY,PETROL/LPG,0
2023,PUNJAB,PETROL/LPG,0
2023,RAJASTHAN,PETROL/LPG,"1,716"
2023,SIKKIM,PETROL/LPG,0
2023,TAMIL NADU,PETROL/LPG,64
2023,TRIPURA,PETROL/LPG,0
2023,UT OF DNH AND DD,PETROL/LPG,0
2023,UTTARAKHAND,PETROL/LPG,0
2023,UTTAR PRADESH,PETROL/LPG,208
2023,WEST BENGAL,PETROL/LPG,524
2023,ANDAMAN & NICOBAR ISLAND,PETROL/METHANOL,0
2023,ANDHRA PRADESH,PETROL/METHANOL,0
2023,ARUNACHAL PRADESH,PETROL/METHANOL,0
2023,ASSAM,PETROL/METHANOL,0
2023,BIHAR,PETROL/METHANOL,0
2023,CHANDIGARH,PETROL/METHANOL,0
2023,CHHATTISGARH,PETROL/METHANOL,0
2023,DELHI,PETROL/METHANOL,0
2023,GOA,PETROL/METHANOL,0
2023,GUJARAT,PETROL/METHANOL,0
2023,HARYANA,PETROL/METHANOL,0
2023,HIMACHAL PRADESH,PETROL/METHANOL,0
2023,JAMMU AND KASHMIR,PETROL/METHANOL,0
2023,JHARKHAND,PETROL/METHANOL,0
2023,KARNATAKA,PETROL/METHANOL,0
2023,KERALA,PETROL/METHANOL,0
2023,LADAKH,PETROL/METHANOL,0
2023,LAKSHADWEEP,PETROL/METHANOL,0
2023,MADHYA PRADESH,PETROL/METHANOL,0
2023,MAHARASHTRA,PETROL/METHANOL,0
2023,MANIPUR,PETROL/METHANOL,0
2023,MEGHALAYA,PETROL/METHANOL,0
2023,MIZORAM,PETROL/METHANOL,0
2023,NAGALAND,PETROL/METHANOL,0
2023,ODISHA,PETROL/METHANOL,0
2023,PUDUCHERRY,PETROL/METHANOL,0
2023,PUNJAB,PETROL/METHANOL,0
2023,RAJASTHAN,PETROL/METHANOL,0
2023,SIKKIM,PETROL/METHANOL,0
2023,TAMIL NADU,PETROL/METHANOL,0
2023,TRIPURA,PETROL/METHANOL,0
2023,UT OF DNH AND DD,PETROL/METHANOL,0
2023,UTTARAKHAND,PETROL/METHANOL,0
2023,UTTAR PRADESH,PETROL/METHANOL,0
2023,WEST BENGAL,PETROL/METHANOL,0
2023,ANDAMAN & NICOBAR ISLAND,PLUG-IN HYBRID EV,0
2023,ANDHRA PRADESH,PLUG-IN HYBRID EV,0
2023,ARUNACHAL PRADESH,PLUG-IN HYBRID EV,0
2023,ASSAM,PLUG-IN HYBRID EV,0
2023,BIHAR,PLUG-IN HYBRID EV,0
2023,CHANDIGARH,PLUG-IN HYBRID EV,0
2023,CHHATTISGARH,PLUG-IN HYBRID EV,0
2023,DELHI,PLUG-IN HYBRID EV,0
2023,GOA,PLUG-IN HYBRID EV,0
2023,GUJARAT,PLUG-IN HYBRID EV,0
2023,HARYANA,PLUG-IN HYBRID EV,0
2023,HIMACHAL PRADESH,PLUG-IN HYBRID EV,0
2023,JAMMU AND KASHMIR,PLUG-IN HYBRID EV,0
2023,JHARKHAND,PLUG-IN HYBRID EV,0
2023,KARNATAKA,PLUG-IN HYBRID EV,0
2023,KERALA,PLUG-IN HYBRID EV,0
2023,LADAKH,PLUG-IN HYBRID EV,0
2023,LAKSHADWEEP,PLUG-IN HYBRID EV,0
2023,MADHYA PRADESH,PLUG-IN HYBRID EV,0
2023,MAHARASHTRA,PLUG-IN HYBRID EV,0
2023,MANIPUR,PLUG-IN HYBRID EV,0
2023,MEGHALAYA,PLUG-IN HYBRID EV,0
2023,MIZORAM,PLUG-IN HYBRID EV,0
2023,NAGALAND,PLUG-IN HYBRID EV,0
2023,ODISHA,PLUG-IN HYBRID EV,0
2023,PUDUCHERRY,PLUG-IN HYBRID EV,0
2023,PUNJAB,PLUG-IN HYBRID EV,0
2023,RAJASTHAN,PLUG-IN HYBRID EV,0
2023,SIKKIM,PLUG-IN HYBRID EV,0
2023,TAMIL NADU,PLUG-IN HYBRID EV,0
2023,TRIPURA,PLUG-IN HYBRID EV,0
2023,UT OF DNH AND DD,PLUG-IN HYBRID EV,0
2023,UTTARAKHAND,PLUG-IN HYBRID EV,0
2023,UTTAR PRADESH,PLUG-IN HYBRID EV,0
2023,WEST BENGAL,PLUG-IN HYBRID EV,0
2023,ANDAMAN & NICOBAR ISLAND,PURE EV,0
2023,ANDHRA PRADESH,PURE EV,0
2023,ARUNACHAL PRADESH,PURE EV,0
2023,ASSAM,PURE EV,0
2023,BIHAR,PURE EV,0
2023,CHANDIGARH,PURE EV,0
2023,CHHATTISGARH,PURE EV,0
2023,DELHI,PURE EV,0
2023,GOA,PURE EV,0
2023,GUJARAT,PURE EV,0
2023,HARYANA,PURE EV,0
2023,HIMACHAL PRADESH,PURE EV,0
2023,JAMMU AND KASHMIR,PURE EV,0
2023,JHARKHAND,PURE EV,0
2023,KARNATAKA,PURE EV,0
2023,KERALA,PURE EV,0
2023,LADAKH,PURE EV,0
2023,LAKSHADWEEP,PURE EV,0
2023,MADHYA PRADESH,PURE EV,0
2023,MAHARASHTRA,PURE EV,0
2023,MANIPUR,PURE EV,0
2023,MEGHALAYA,PURE EV,0
2023,MIZORAM,PURE EV,0
2023,NAGALAND,PURE EV,0
2023,ODISHA,PURE EV,0
2023,PUDUCHERRY,PURE EV,0
2023,PUNJAB,PURE EV,0
2023,RAJASTHAN,PURE EV,0
2023,SIKKIM,PURE EV,0
2023,TAMIL NADU,PURE EV,0
2023,TRIPURA,PURE EV,0
2023,UT OF DNH AND DD,PURE EV,0
2023,UTTARAKHAND,PURE EV,0
2023,UTTAR PRADESH,PURE EV,0
2023,WEST BENGAL,PURE EV,0
2023,ANDAMAN & NICOBAR ISLAND,SOLAR,0
2023,ANDHRA PRADESH,SOLAR,0
2023,ARUNACHAL PRADESH,SOLAR,0
2023,ASSAM,SOLAR,0
2023,BIHAR,SOLAR,0
2023,CHANDIGARH,SOLAR,0
2023,CHHATTISGARH,SOLAR,0
2023,DELHI,SOLAR,0
2023,GOA,SOLAR,0
2023,GUJARAT,SOLAR,0
2023,HARYANA,SOLAR,0
2023,HIMACHAL PRADESH,SOLAR,0
2023,JAMMU AND KASHMIR,SOLAR,0
2023,JHARKHAND,SOLAR,0
2023,KARNATAKA,SOLAR,0
2023,KERALA,SOLAR,0
2023,LADAKH,SOLAR,0
2023,LAKSHADWEEP,SOLAR,0
2023,MADHYA PRADESH,SOLAR,0
2023,MAHARASHTRA,SOLAR,0
2023,MANIPUR,SOLAR,0
2023,MEGHALAYA,SOLAR,0
2023,MIZORAM,SOLAR,0
2023,NAGALAND,SOLAR,0
2023,ODISHA,SOLAR,0
2023,PUDUCHERRY,SOLAR,0
2023,PUNJAB,SOLAR,0
2023,RAJASTHAN,SOLAR,0
2023,SIKKIM,SOLAR,0
2023,TAMIL NADU,SOLAR,0
2023,TRIPURA,SOLAR,0
2023,UT OF DNH AND DD,SOLAR,0
2023,UTTARAKHAND,SOLAR,0
2023,UTTAR PRADESH,SOLAR,0
2023,WEST BENGAL,SOLAR,0
2023,ANDAMAN & NICOBAR ISLAND,STRONG HYBRID EV,0
2023,ANDHRA PRADESH,STRONG HYBRID EV,0
2023,ARUNACHAL PRADESH,STRONG HYBRID EV,0
2023,ASSAM,STRONG HYBRID EV,0
2023,BIHAR,STRONG HYBRID EV,0
2023,CHANDIGARH,STRONG HYBRID EV,0
2023,CHHATTISGARH,STRONG HYBRID EV,0
2023,DELHI,STRONG HYBRID EV,0
2023,GOA,STRONG HYBRID EV,0
2023,GUJARAT,STRONG HYBRID EV,0
2023,HARYANA,STRONG HYBRID EV,0
2023,HIMACHAL PRADESH,STRONG HYBRID EV,0
2023,JAMMU AND KASHMIR,STRONG HYBRID EV,0
2023,JHARKHAND,STRONG HYBRID EV,0
2023,KARNATAKA,STRONG HYBRID EV,0
2023,KERALA,STRONG HYBRID EV,0
2023,LADAKH,STRONG HYBRID EV,0
2023,LAKSHADWEEP,STRONG HYBRID EV,0
2023,MADHYA PRADESH,STRONG HYBRID EV,0
2023,MAHARASHTRA,STRONG HYBRID EV,0
2023,MANIPUR,STRONG HYBRID EV,0
2023,MEGHALAYA,STRONG HYBRID EV,0
2023,MIZORAM,STRONG HYBRID EV,0
2023,NAGALAND,STRONG HYBRID EV,0
2023,ODISHA,STRONG HYBRID EV,0
2023,PUDUCHERRY,STRONG HYBRID EV,0
2023,PUNJAB,STRONG HYBRID EV,0
2023,RAJASTHAN,STRONG HYBRID EV,0
2023,SIKKIM,STRONG HYBRID EV,0
2023,TAMIL NADU,STRONG HYBRID EV,0
2023,TRIPURA,STRONG HYBRID EV,0
2023,UT OF DNH AND DD,STRONG HYBRID EV,0
2023,UTTARAKHAND,STRONG HYBRID EV,0
2023,UTTAR PRADESH,STRONG HYBRID EV,1
2023,WEST BENGAL,STRONG HYBRID EV,0
2024,ANDAMAN & NICOBAR ISLAND,CNG ONLY,0
2024,ANDHRA PRADESH,CNG ONLY,11
2024,ARUNACHAL PRADESH,CNG ONLY,0
2024,ASSAM,CNG ONLY,1
2024,BIHAR,CNG ONLY,0
2024,CHANDIGARH,CNG ONLY,0
2024,CHHATTISGARH,CNG ONLY,0
2024,DELHI,CNG ONLY,1
2024,GOA,CNG ONLY,0
2024,GUJARAT,CNG ONLY,23
2024,HARYANA,CNG ONLY,4
2024,HIMACHAL PRADESH,CNG ONLY,0
2024,JAMMU AND KASHMIR,CNG ONLY,0
2024,JHARKHAND,CNG ONLY,0
2024,KARNATAKA,CNG ONLY,19
2024,KERALA,CNG ONLY,33
2024,LADAKH,CNG ONLY,0
2024,LAKSHADWEEP,CNG ONLY,0
2024,MADHYA PRADESH,CNG ONLY,17
2024,MAHARASHTRA,CNG ONLY,168
2024,MANIPUR,CNG ONLY,0
2024,MEGHALAYA,CNG ONLY,0
2024,MIZORAM,CNG ONLY,0
2024,NAGALAND,CNG ONLY,0
2024,ODISHA,CNG ONLY,0
2024,PUDUCHERRY,CNG ONLY,0
2024,PUNJAB,CNG ONLY,1
2024,RAJASTHAN,CNG ONLY,19
2024,SIKKIM,CNG ONLY,0
2024,TAMIL NADU,CNG ONLY,19
2024,TRIPURA,CNG ONLY,0
2024,UT OF DNH AND DD,CNG ONLY,0
2024,UTTARAKHAND,CNG ONLY,0
2024,UTTAR PRADESH,CNG ONLY,8
2024,WEST BENGAL,CNG ONLY,29
2024,ANDAMAN & NICOBAR ISLAND,DIESEL,235
2024,ANDHRA PRADESH,DIESEL,"37,021"
2024,ARUNACHAL PRADESH,DIESEL,"4,183"
2024,ASSAM,DIESEL,"10,160"
2024,BIHAR,DIESEL,"40,271"
2024,CHANDIGARH,DIESEL,"3,960"
2024,CHHATTISGARH,DIESEL,"53,893"
2024,DELHI,DIESEL,"10,347"
2024,GOA,DIESEL,"2,113"
2024,GUJARAT,DIESEL,"1,61,518"
2024,HARYANA,DIESEL,"96,475"
2024,HIMACHAL PRADESH,DIESEL,"7,939"
2024,JAMMU AND KASHMIR,DIESEL,"11,769"
2024,JHARKHAND,DIESEL,"12,245"
2024,KARNATAKA,DIESEL,"1,02,480"
2024,KERALA,DIESEL,"16,704"
2024,LADAKH,DIESEL,580
2024,LAKSHADWEEP,DIESEL,2
2024,MADHYA PRADESH,DIESEL,"1,56,389"
2024,MAHARASHTRA,DIESEL,"1,78,554"
2024,MANIPUR,DIESEL,631
2024,MEGHALAYA,DIESEL,"1,814"
2024,MIZORAM,DIESEL,801
2024,NAGALAND,DIESEL,"1,773"
2024,ODISHA,DIESEL,"30,123"
2024,PUDUCHERRY,DIESEL,"2,839"
2024,PUNJAB,DIESEL,"76,171"
2024,RAJASTHAN,DIESEL,"1,70,128"
2024,SIKKIM,DIESEL,"1,302"
2024,TAMIL NADU,DIESEL,"66,750"
2024,TRIPURA,DIESEL,764
2024,UT OF DNH AND DD,DIESEL,"1,441"
2024,UTTARAKHAND,DIESEL,"13,214"
2024,UTTAR PRADESH,DIESEL,"2,26,119"
2024,WEST BENGAL,DIESEL,"31,703"
2024,ANDAMAN & NICOBAR ISLAND,DIESEL/HYBRID,0
2024,ANDHRA PRADESH,DIESEL/HYBRID,111
2024,ARUNACHAL PRADESH,DIESEL/HYBRID,3
2024,ASSAM,DIESEL/HYBRID,30
2024,BIHAR,DIESEL/HYBRID,6
2024,CHANDIGARH,DIESEL/HYBRID,109
2024,CHHATTISGARH,DIESEL/HYBRID,101
2024,DELHI,DIESEL/HYBRID,54
2024,GOA,DIESEL/HYBRID,50
2024,GUJARAT,DIESEL/HYBRID,847
2024,HARYANA,DIESEL/HYBRID,218
2024,HIMACHAL PRADESH,DIESEL/HYBRID,83
2024,JAMMU AND KASHMIR,DIESEL/HYBRID,12
2024,JHARKHAND,DIESEL/HYBRID,33
2024,KARNATAKA,DIESEL/HYBRID,543
2024,KERALA,DIESEL/HYBRID,283
2024,LADAKH,DIESEL/HYBRID,0
2024,LAKSHADWEEP,DIESEL/HYBRID,0
2024,MADHYA PRADESH,DIESEL/HYBRID,132
2024,MAHARASHTRA,DIESEL/HYBRID,"1,171"
2024,MANIPUR,DIESEL/HYBRID,0
2024,MEGHALAYA,DIESEL/HYBRID,6
2024,MIZORAM,DIESEL/HYBRID,0
2024,NAGALAND,DIESEL/HYBRID,3
2024,ODISHA,DIESEL/HYBRID,75
2024,PUDUCHERRY,DIESEL/HYBRID,71
2024,PUNJAB,DIESEL/HYBRID,254
2024,RAJASTHAN,DIESEL/HYBRID,168
2024,SIKKIM,DIESEL/HYBRID,0
2024,TAMIL NADU,DIESEL/HYBRID,329
2024,TRIPURA,DIESEL/HYBRID,0
2024,UT OF DNH AND DD,DIESEL/HYBRID,122
2024,UTTARAKHAND,DIESEL/HYBRID,40
2024,UTTAR PRADESH,DIESEL/HYBRID,260
2024,WEST BENGAL,DIESEL/HYBRID,127
2024,ANDAMAN & NICOBAR ISLAND,DI-METHYL ETHER,0
2024,ANDHRA PRADESH,DI-METHYL ETHER,0
2024,ARUNACHAL PRADESH,DI-METHYL ETHER,0
2024,ASSAM,DI-METHYL ETHER,0
2024,BIHAR,DI-METHYL ETHER,0
2024,CHANDIGARH,DI-METHYL ETHER,0
2024,CHHATTISGARH,DI-METHYL ETHER,0
2024,DELHI,DI-METHYL ETHER,0
2024,GOA,DI-METHYL ETHER,0
2024,GUJARAT,DI-METHYL ETHER,0
2024,HARYANA,DI-METHYL ETHER,0
2024,HIMACHAL PRADESH,DI-METHYL ETHER,0
2024,JAMMU AND KASHMIR,DI-METHYL ETHER,0
2024,JHARKHAND,DI-METHYL ETHER,0
2024,KARNATAKA,DI-METHYL ETHER,0
2024,KERALA,DI-METHYL ETHER,0
2024,LADAKH,DI-METHYL ETHER,0
2024,LAKSHADWEEP,DI-METHYL ETHER,0
2024,MADHYA PRADESH,DI-METHYL ETHER,0
2024,MAHARASHTRA,DI-METHYL ETHER,0
2024,MANIPUR,DI-METHYL ETHER,0
2024,MEGHALAYA,DI-METHYL ETHER,0
2024,MIZORAM,DI-METHYL ETHER,0
2024,NAGALAND,DI-METHYL ETHER,0
2024,ODISHA,DI-METHYL ETHER,0
2024,PUDUCHERRY,DI-METHYL ETHER,0
2024,PUNJAB,DI-METHYL ETHER,0
2024,RAJASTHAN,DI-METHYL ETHER,0
2024,SIKKIM,DI-METHYL ETHER,0
2024,TAMIL NADU,DI-METHYL ETHER,0
2024,TRIPURA,DI-METHYL ETHER,0
2024,UT OF DNH AND DD,DI-METHYL ETHER,0
2024,UTTARAKHAND,DI-METHYL ETHER,0
2024,UTTAR PRADESH,DI-METHYL ETHER,0
2024,WEST BENGAL,DI-METHYL ETHER,0
2024,ANDAMAN & NICOBAR ISLAND,DUAL DIESEL/BIO CNG,0
2024,ANDHRA PRADESH,DUAL DIESEL/BIO CNG,0
2024,ARUNACHAL PRADESH,DUAL DIESEL/BIO CNG,0
2024,ASSAM,DUAL DIESEL/BIO CNG,0
2024,BIHAR,DUAL DIESEL/BIO CNG,0
2024,CHANDIGARH,DUAL DIESEL/BIO CNG,0
2024,CHHATTISGARH,DUAL DIESEL/BIO CNG,0
2024,DELHI,DUAL DIESEL/BIO CNG,0
2024,GOA,DUAL DIESEL/BIO CNG,0
2024,GUJARAT,DUAL DIESEL/BIO CNG,0
2024,HARYANA,DUAL DIESEL/BIO CNG,0
2024,HIMACHAL PRADESH,DUAL DIESEL/BIO CNG,0
2024,JAMMU AND KASHMIR,DUAL DIESEL/BIO CNG,0
2024,JHARKHAND,DUAL DIESEL/BIO CNG,0
2024,KARNATAKA,DUAL DIESEL/BIO CNG,0
2024,KERALA,DUAL DIESEL/BIO CNG,0
2024,LADAKH,DUAL DIESEL/BIO CNG,0
2024,LAKSHADWEEP,DUAL DIESEL/BIO CNG,0
2024,MADHYA PRADESH,DUAL DIESEL/BIO CNG,0
2024,MAHARASHTRA,DUAL DIESEL/BIO CNG,0
2024,MANIPUR,DUAL DIESEL/BIO CNG,0
2024,MEGHALAYA,DUAL DIESEL/BIO CNG,0
2024,MIZORAM,DUAL DIESEL/BIO CNG,0
2024,NAGALAND,DUAL DIESEL/BIO CNG,0
2024,ODISHA,DUAL DIESEL/BIO CNG,0
2024,PUDUCHERRY,DUAL DIESEL/BIO CNG,0
2024,PUNJAB,DUAL DIESEL/BIO CNG,0
2024,RAJASTHAN,DUAL DIESEL/BIO CNG,0
2024,SIKKIM,DUAL DIESEL/BIO CNG,0
2024,TAMIL NADU,DUAL DIESEL/BIO CNG,0
2024,TRIPURA,DUAL DIESEL/BIO CNG,0
2024,UT OF DNH AND DD,DUAL DIESEL/BIO CNG,0
2024,UTTARAKHAND,DUAL DIESEL/BIO CNG,0
2024,UTTAR PRADESH,DUAL DIESEL/BIO CNG,0
2024,WEST BENGAL,DUAL DIESEL/BIO CNG,0
2024,ANDAMAN & NICOBAR ISLAND,DUAL DIESEL/CNG,0
2024,ANDHRA PRADESH,DUAL DIESEL/CNG,0
2024,ARUNACHAL PRADESH,DUAL DIESEL/CNG,0
2024,ASSAM,DUAL DIESEL/CNG,0
2024,BIHAR,DUAL DIESEL/CNG,0
2024,CHANDIGARH,DUAL DIESEL/CNG,0
2024,CHHATTISGARH,DUAL DIESEL/CNG,0
2024,DELHI,DUAL DIESEL/CNG,0
2024,GOA,DUAL DIESEL/CNG,0
2024,GUJARAT,DUAL DIESEL/CNG,0
2024,HARYANA,DUAL DIESEL/CNG,0
2024,HIMACHAL PRADESH,DUAL DIESEL/CNG,0
2024,JAMMU AND KASHMIR,DUAL DIESEL/CNG,0
2024,JHARKHAND,DUAL DIESEL/CNG,0
2024,KARNATAKA,DUAL DIESEL/CNG,0
2024,KERALA,DUAL DIESEL/CNG,0
2024,LADAKH,DUAL DIESEL/CNG,0
2024,LAKSHADWEEP,DUAL DIESEL/CNG,0
2024,MADHYA PRADESH,DUAL DIESEL/CNG,0
2024,MAHARASHTRA,DUAL DIESEL/CNG,0
2024,MANIPUR,DUAL DIESEL/CNG,0
2024,MEGHALAYA,DUAL DIESEL/CNG,0
2024,MIZORAM,DUAL DIESEL/CNG,0
2024,NAGALAND,DUAL DIESEL/CNG,0
2024,ODISHA,DUAL DIESEL/CNG,0
2024,PUDUCHERRY,DUAL DIESEL/CNG,0
2024,PUNJAB,DUAL DIESEL/CNG,0
2024,RAJASTHAN,DUAL DIESEL/CNG,0
2024,SIKKIM,DUAL DIESEL/CNG,0
2024,TAMIL NADU,DUAL DIESEL/CNG,0
2024,TRIPURA,DUAL DIESEL/CNG,0
2024,UT OF DNH AND DD,DUAL DIESEL/CNG,0
2024,UTTARAKHAND,DUAL DIESEL/CNG,0
2024,UTTAR PRADESH,DUAL DIESEL/CNG,0
2024,WEST BENGAL,DUAL DIESEL/CNG,0
2024,ANDAMAN & NICOBAR ISLAND,DUAL DIESEL/LNG,0
2024,ANDHRA PRADESH,DUAL DIESEL/LNG,0
2024,ARUNACHAL PRADESH,DUAL DIESEL/LNG,0
2024,ASSAM,DUAL DIESEL/LNG,0
2024,BIHAR,DUAL DIESEL/LNG,0
2024,CHANDIGARH,DUAL DIESEL/LNG,0
2024,CHHATTISGARH,DUAL DIESEL/LNG,0
2024,DELHI,DUAL DIESEL/LNG,0
2024,GOA,DUAL DIESEL/LNG,0
2024,GUJARAT,DUAL DIESEL/LNG,0
2024,HARYANA,DUAL DIESEL/LNG,0
2024,HIMACHAL PRADESH,DUAL DIESEL/LNG,0
2024,JAMMU AND KASHMIR,DUAL DIESEL/LNG,0
2024,JHARKHAND,DUAL DIESEL/LNG,0
2024,KARNATAKA,DUAL DIESEL/LNG,0
2024,KERALA,DUAL DIESEL/LNG,0
2024,LADAKH,DUAL DIESEL/LNG,0
2024,LAKSHADWEEP,DUAL DIESEL/LNG,0
2024,MADHYA PRADESH,DUAL DIESEL/LNG,0
2024,MAHARASHTRA,DUAL DIESEL/LNG,0
2024,MANIPUR,DUAL DIESEL/LNG,0
2024,MEGHALAYA,DUAL DIESEL/LNG,0
2024,MIZORAM,DUAL DIESEL/LNG,0
2024,NAGALAND,DUAL DIESEL/LNG,0
2024,ODISHA,DUAL DIESEL/LNG,0
2024,PUDUCHERRY,DUAL DIESEL/LNG,0
2024,PUNJAB,DUAL DIESEL/LNG,0
2024,RAJASTHAN,DUAL DIESEL/LNG,0
2024,SIKKIM,DUAL DIESEL/LNG,0
2024,TAMIL NADU,DUAL DIESEL/LNG,0
2024,TRIPURA,DUAL DIESEL/LNG,0
2024,UT OF DNH AND DD,DUAL DIESEL/LNG,0
2024,UTTARAKHAND,DUAL DIESEL/LNG,0
2024,UTTAR PRADESH,DUAL DIESEL/LNG,0
2024,WEST BENGAL,DUAL DIESEL/LNG,0
2024,ANDAMAN & NICOBAR ISLAND,ELECTRIC(BOV),7
2024,ANDHRA PRADESH,ELECTRIC(BOV),"3,133"
2024,ARUNACHAL PRADESH,ELECTRIC(BOV),26
2024,ASSAM,ELECTRIC(BOV),290
2024,BIHAR,ELECTRIC(BOV),739
2024,CHANDIGARH,ELECTRIC(BOV),"1,094"
2024,CHHATTISGARH,ELECTRIC(BOV),"1,380"
2024,DELHI,ELECTRIC(BOV),"3,861"
2024,GOA,ELECTRIC(BOV),941
2024,GUJARAT,ELECTRIC(BOV),"4,884"
2024,HARYANA,ELECTRIC(BOV),"2,136"
2024,HIMACHAL PRADESH,ELECTRIC(BOV),216
2024,JAMMU AND KASHMIR,ELECTRIC(BOV),217
2024,JHARKHAND,ELECTRIC(BOV),395
2024,KARNATAKA,ELECTRIC(BOV),"7,117"
2024,KERALA,ELECTRIC(BOV),"9,281"
2024,LADAKH,ELECTRIC(BOV),0
2024,LAKSHADWEEP,ELECTRIC(BOV),0
2024,MADHYA PRADESH,ELECTRIC(BOV),"1,805"
2024,MAHARASHTRA,ELECTRIC(BOV),"9,696"
2024,MANIPUR,ELECTRIC(BOV),68
2024,MEGHALAYA,ELECTRIC(BOV),34
2024,MIZORAM,ELECTRIC(BOV),1
2024,NAGALAND,ELECTRIC(BOV),1
2024,ODISHA,ELECTRIC(BOV),"1,697"
2024,PUDUCHERRY,ELECTRIC(BOV),95
2024,PUNJAB,ELECTRIC(BOV),"1,159"
2024,RAJASTHAN,ELECTRIC(BOV),"4,703"
2024,SIKKIM,ELECTRIC(BOV),6
2024,TAMIL NADU,ELECTRIC(BOV),"5,553"
2024,TRIPURA,ELECTRIC(BOV),37
2024,UT OF DNH AND DD,ELECTRIC(BOV),47
2024,UTTARAKHAND,ELECTRIC(BOV),458
2024,UTTAR PRADESH,ELECTRIC(BOV),"4,568"
2024,WEST BENGAL,ELECTRIC(BOV),"1,831"
2024,ANDAMAN & NICOBAR ISLAND,ETHANOL,0
2024,ANDHRA PRADESH,ETHANOL,0
2024,ARUNACHAL PRADESH,ETHANOL,0
2024,ASSAM,ETHANOL,0
2024,BIHAR,ETHANOL,0
2024,CHANDIGARH,ETHANOL,0
2024,CHHATTISGARH,ETHANOL,0
2024,DELHI,ETHANOL,0
2024,GOA,ETHANOL,0
2024,GUJARAT,ETHANOL,0
2024,HARYANA,ETHANOL,0
2024,HIMACHAL PRADESH,ETHANOL,0
2024,JAMMU AND KASHMIR,ETHANOL,0
2024,JHARKHAND,ETHANOL,0
2024,KARNATAKA,ETHANOL,0
2024,KERALA,ETHANOL,0
2024,LADAKH,ETHANOL,0
2024,LAKSHADWEEP,ETHANOL,0
2024,MADHYA PRADESH,ETHANOL,0
2024,MAHARASHTRA,ETHANOL,0
2024,MANIPUR,ETHANOL,0
2024,MEGHALAYA,ETHANOL,0
2024,MIZORAM,ETHANOL,0
2024,NAGALAND,ETHANOL,0
2024,ODISHA,ETHANOL,0
2024,PUDUCHERRY,ETHANOL,0
2024,PUNJAB,ETHANOL,0
2024,RAJASTHAN,ETHANOL,0
2024,SIKKIM,ETHANOL,0
2024,TAMIL NADU,ETHANOL,0
2024,TRIPURA,ETHANOL,0
2024,UT OF DNH AND DD,ETHANOL,0
2024,UTTARAKHAND,ETHANOL,0
2024,UTTAR PRADESH,ETHANOL,0
2024,WEST BENGAL,ETHANOL,0
2024,ANDAMAN & NICOBAR ISLAND,FUEL CELL HYDROGEN,0
2024,ANDHRA PRADESH,FUEL CELL HYDROGEN,0
2024,ARUNACHAL PRADESH,FUEL CELL HYDROGEN,0
2024,ASSAM,FUEL CELL HYDROGEN,0
2024,BIHAR,FUEL CELL HYDROGEN,0
2024,CHANDIGARH,FUEL CELL HYDROGEN,0
2024,CHHATTISGARH,FUEL CELL HYDROGEN,0
2024,DELHI,FUEL CELL HYDROGEN,0
2024,GOA,FUEL CELL HYDROGEN,0
2024,GUJARAT,FUEL CELL HYDROGEN,0
2024,HARYANA,FUEL CELL HYDROGEN,0
2024,HIMACHAL PRADESH,FUEL CELL HYDROGEN,0
2024,JAMMU AND KASHMIR,FUEL CELL HYDROGEN,0
2024,JHARKHAND,FUEL CELL HYDROGEN,0
2024,KARNATAKA,FUEL CELL HYDROGEN,0
2024,KERALA,FUEL CELL HYDROGEN,0
2024,LADAKH,FUEL CELL HYDROGEN,0
