year,month,Fuel_Type,value,fuel_category
2020,10,NOT APPLICABLE,7129.0,Unknown/Other
2020,10,PETROL,193595.0,Petrol
2020,10,PETROL/CNG,21479.0,Petrol
2020,10,PETROL/HYBRID,10520.0,Petrol
2020,10,PETROL/LPG,1076.0,Petrol
2020,11,CNG ONLY,3.0,CNG/LPG
2020,11,DIESEL,107756.0,Diesel
2020,11,DIESEL/HYBRID,6.0,Diesel
2020,11,ELECTRIC(BOV),540.0,Electric (EV)
2020,11,ETHANOL,0.0,Alternative Fuels
2020,11,LPG ONLY,1.0,CNG/LPG
2020,11,NOT APPLICABLE,6946.0,Unknown/Other
2020,11,PETROL,228741.0,Petrol
2020,11,PETROL/CNG,23677.0,Petrol
2020,11,PETROL/HYBRID,12322.0,Petrol
2020,11,PETROL/LPG,1159.0,Petrol
2020,12,CNG ONLY,3.0,CNG/LPG
2020,12,DIESEL,124382.0,Diesel
2020,12,DIESEL/HYBRID,9.0,Diesel
2020,12,ELECTRIC(BOV),506.0,Electric (EV)
2020,12,ETHANOL,0.0,Alternative Fuels
2020,12,LPG ONLY,4.0,CNG/LPG
2020,12,NOT APPLICABLE,6743.0,Unknown/Other
2020,12,PETROL,212011.0,Petrol
2020,12,PETROL/CNG,21313.0,Petrol
2020,12,PETROL/HYBRID,12105.0,Petrol
2020,12,PETROL/LPG,1303.0,Petrol
2021,1,CNG ONLY,6.0,CNG/LPG
2021,1,DIESEL,117018.0,Diesel
2021,1,DIESEL/HYBRID,8.0,Diesel
2021,1,DUAL DIESEL/CNG,0.0,Diesel
2021,1,ELECTRIC(BOV),582.0,Electric (EV)
2021,1,LPG ONLY,4.0,CNG/LPG
2021,1,METHANOL,0.0,Alternative Fuels
2021,1,NOT APPLICABLE,6474.0,Unknown/Other
2021,1,PETROL,223358.0,Petrol
2021,1,PETROL/CNG,25801.0,Petrol
2021,1,PETROL/HYBRID,13063.0,Petrol
2021,1,PETROL/LPG,1422.0,Petrol
2021,2,CNG ONLY,5.0,CNG/LPG
2021,2,DIESEL,113742.0,Diesel
2021,2,DIESEL/HYBRID,5.0,Diesel
2021,2,DUAL DIESEL/CNG,0.0,Diesel
2021,2,ELECTRIC(BOV),587.0,Electric (EV)
2021,2,LPG ONLY,1.0,CNG/LPG
2021,2,METHANOL,1.0,Alternative Fuels
2021,2,NOT APPLICABLE,6218.0,Unknown/Other
2021,2,PETROL,187871.0,Petrol
2021,2,PETROL/CNG,23828.0,Petrol
2021,2,PETROL/HYBRID,10835.0,Petrol
2021,2,PETROL/LPG,1227.0,Petrol
2021,3,CNG ONLY,5.0,CNG/LPG
2021,3,DIESEL,130680.0,Diesel
2021,3,DIESEL/HYBRID,0.0,Diesel
2021,3,DUAL DIESEL/CNG,0.0,Diesel
2021,3,ELECTRIC(BOV),800.0,Electric (EV)
2021,3,LPG ONLY,1.0,CNG/LPG
2021,3,METHANOL,0.0,Alternative Fuels
2021,3,NOT APPLICABLE,7777.0,Unknown/Other
2021,3,PETROL,206695.0,Petrol
2021,3,PETROL/CNG,26007.0,Petrol
2021,3,PETROL/HYBRID,12402.0,Petrol
2021,3,PETROL/LPG,1245.0,Petrol
2021,4,CNG ONLY,2.0,CNG/LPG
2021,4,DIESEL,77835.0,Diesel
2021,4,DIESEL/HYBRID,4.0,Diesel
2021,4,DUAL DIESEL/CNG,0.0,Diesel
2021,4,ELECTRIC(BOV),611.0,Electric (EV)
2021,4,LPG ONLY,1.0,CNG/LPG
2021,4,METHANOL,0.0,Alternative Fuels
2021,4,NOT APPLICABLE,4485.0,Unknown/Other
2021,4,PETROL,155200.0,Petrol
2021,4,PETROL/CNG,15599.0,Petrol
2021,4,PETROL/HYBRID,8072.0,Petrol
2021,4,PETROL/LPG,689.0,Petrol
2021,5,CNG ONLY,1.0,CNG/LPG
2021,5,DIESEL,35514.0,Diesel
2021,5,DIESEL/HYBRID,2.0,Diesel
2021,5,DUAL DIESEL/CNG,0.0,Diesel
2021,5,ELECTRIC(BOV),256.0,Electric (EV)
2021,5,LPG ONLY,0.0,CNG/LPG
2021,5,METHANOL,0.0,Alternative Fuels
2021,5,NOT APPLICABLE,1577.0,Unknown/Other
2021,5,PETROL,59687.0,Petrol
2021,5,PETROL/CNG,9373.0,Petrol
2021,5,PETROL/HYBRID,2926.0,Petrol
2021,5,PETROL/LPG,157.0,Petrol
2021,6,CNG ONLY,3.0,CNG/LPG
2021,6,DIESEL,98694.0,Diesel
2021,6,DIESEL/HYBRID,2.0,Diesel
2021,6,DUAL DIESEL/CNG,1.0,Diesel
2021,6,ELECTRIC(BOV),800.0,Electric (EV)
2021,6,LPG ONLY,0.0,CNG/LPG
2021,6,METHANOL,0.0,Alternative Fuels
2021,6,NOT APPLICABLE,3320.0,Unknown/Other
2021,6,PETROL,136124.0,Petrol
2021,6,PETROL/CNG,15056.0,Petrol
2021,6,PETROL/HYBRID,7525.0,Petrol
2021,6,PETROL/LPG,721.0,Petrol
2021,7,CNG ONLY,6.0,CNG/LPG
2021,7,DIESEL,144644.0,Diesel
2021,7,DIESEL/HYBRID,2.0,Diesel
2021,7,DUAL DIESEL/CNG,0.0,Diesel
2021,7,ELECTRIC(BOV),1074.0,Electric (EV)
2021,7,LPG ONLY,1.0,CNG/LPG
2021,7,METHANOL,0.0,Alternative Fuels
2021,7,NOT APPLICABLE,6179.0,Unknown/Other
2021,7,PETROL,183907.0,Petrol
2021,7,PETROL/CNG,27165.0,Petrol
2021,7,PETROL/HYBRID,12786.0,Petrol
2021,7,PETROL/LPG,1047.0,Petrol
2021,8,CNG ONLY,8.0,CNG/LPG
2021,8,DIESEL,130087.0,Diesel
2021,8,DIESEL/HYBRID,5.0,Diesel
2021,8,DUAL DIESEL/CNG,0.0,Diesel
2021,8,ELECTRIC(BOV),1083.0,Electric (EV)
2021,8,LPG ONLY,0.0,CNG/LPG
2021,8,METHANOL,0.0,Alternative Fuels
2021,8,NOT APPLICABLE,6242.0,Unknown/Other
2021,8,PETROL,178837.0,Petrol
2021,8,PETROL/CNG,25355.0,Petrol
2021,8,PETROL/HYBRID,12070.0,Petrol
2021,8,PETROL/LPG,973.0,Petrol
2021,9,CNG ONLY,9.0,CNG/LPG
2021,9,DIESEL,104389.0,Diesel
2021,9,DIESEL/HYBRID,0.0,Diesel
2021,9,DUAL DIESEL/CNG,0.0,Diesel
2021,9,ELECTRIC(BOV),1183.0,Electric (EV)
2021,9,LPG ONLY,0.0,CNG/LPG
2021,9,METHANOL,0.0,Alternative Fuels
2021,9,NOT APPLICABLE,6495.0,Unknown/Other
2021,9,PETROL,170321.0,Petrol
2021,9,PETROL/CNG,19764.0,Petrol
2021,9,PETROL/HYBRID,10504.0,Petrol
2021,9,PETROL/LPG,817.0,Petrol
2021,10,CNG ONLY,9.0,CNG/LPG
2021,10,DIESEL,90105.0,Diesel
2021,10,DIESEL/HYBRID,1.0,Diesel
2021,10,DUAL DIESEL/CNG,0.0,Diesel
2021,10,ELECTRIC(BOV),1260.0,Electric (EV)
2021,10,LPG ONLY,1.0,CNG/LPG
2021,10,METHANOL,0.0,Alternative Fuels
2021,10,NOT APPLICABLE,6764.0,Unknown/Other
2021,10,PETROL,167032.0,Petrol
2021,10,PETROL/CNG,17244.0,Petrol
2021,10,PETROL/HYBRID,12729.0,Petrol
2021,10,PETROL/LPG,651.0,Petrol
2021,11,CNG ONLY,6.0,CNG/LPG
2021,11,DIESEL,95549.0,Diesel
2021,11,DIESEL/HYBRID,2.0,Diesel
2021,11,DUAL DIESEL/CNG,0.0,Diesel
2021,11,ELECTRIC(BOV),1601.0,Electric (EV)
2021,11,LPG ONLY,1.0,CNG/LPG
2021,11,METHANOL,0.0,Alternative Fuels
2021,11,NOT APPLICABLE,5432.0,Unknown/Other
2021,11,PETROL,179853.0,Petrol
2021,11,PETROL/CNG,17141.0,Petrol
2021,11,PETROL/HYBRID,11958.0,Petrol
2021,11,PETROL/LPG,778.0,Petrol
2021,12,CNG ONLY,7.0,CNG/LPG
2021,12,DIESEL,116580.0,Diesel
2021,12,DIESEL/HYBRID,2.0,Diesel
2021,12,DUAL DIESEL/CNG,0.0,Diesel
2021,12,ELECTRIC(BOV),2485.0,Electric (EV)
2021,12,LPG ONLY,1.0,CNG/LPG
2021,12,METHANOL,0.0,Alternative Fuels
2021,12,NOT APPLICABLE,6320.0,Unknown/Other
2021,12,PETROL,179694.0,Petrol
2021,12,PETROL/CNG,18731.0,Petrol
2021,12,PETROL/HYBRID,9991.0,Petrol
2021,12,PETROL/LPG,753.0,Petrol
2022,1,CNG ONLY,10.0,CNG/LPG
2022,1,DIESEL,108955.0,Diesel
2022,1,DIESEL/HYBRID,3.0,Diesel
2022,1,DUAL DIESEL/CNG,0.0,Diesel
2022,1,ELECTRIC(BOV),1361.0,Electric (EV)
2022,1,ETHANOL,0.0,Alternative Fuels
2022,1,LPG ONLY,1.0,CNG/LPG
2022,1,NOT APPLICABLE,5464.0,Unknown/Other
2022,1,PETROL,186727.0,Petrol
2022,1,PETROL/CNG,26436.0,Petrol
2022,1,PETROL/HYBRID,10788.0,Petrol
2022,1,PETROL/LPG,793.0,Petrol
2022,1,STRONG HYBRID EV,0.0,Hybrid EV
2022,2,CNG ONLY,8.0,CNG/LPG
2022,2,DIESEL,102528.0,Diesel
2022,2,DIESEL/HYBRID,4.0,Diesel
2022,2,DUAL DIESEL/CNG,0.0,Diesel
2022,2,ELECTRIC(BOV),2309.0,Electric (EV)
2022,2,ETHANOL,0.0,Alternative Fuels
2022,2,LPG ONLY,0.0,CNG/LPG
2022,2,NOT APPLICABLE,6137.0,Unknown/Other
2022,2,PETROL,162775.0,Petrol
2022,2,PETROL/CNG,29872.0,Petrol
2022,2,PETROL/HYBRID,9257.0,Petrol
2022,2,PETROL/LPG,598.0,Petrol
2022,2,STRONG HYBRID EV,0.0,Hybrid EV
2022,3,CNG ONLY,14.0,CNG/LPG
2022,3,DIESEL,128665.0,Diesel
2022,3,DIESEL/HYBRID,3.0,Diesel
2022,3,DUAL DIESEL/CNG,0.0,Diesel
2022,3,ELECTRIC(BOV),3660.0,Electric (EV)
2022,3,ETHANOL,0.0,Alternative Fuels
2022,3,LPG ONLY,0.0,CNG/LPG
2022,3,NOT APPLICABLE,7204.0,Unknown/Other
2022,3,PETROL,179430.0,Petrol
2022,3,PETROL/CNG,33119.0,Petrol
2022,3,PETROL/HYBRID,8214.0,Petrol
2022,3,PETROL/LPG,602.0,Petrol
2022,3,STRONG HYBRID EV,0.0,Hybrid EV
2022,4,CNG ONLY,18.0,CNG/LPG
2022,4,DIESEL,107536.0,Diesel
2022,4,DIESEL/HYBRID,4.0,Diesel
2022,4,DUAL DIESEL/CNG,0.0,Diesel
2022,4,ELECTRIC(BOV),1806.0,Electric (EV)
2022,4,ETHANOL,1.0,Alternative Fuels
2022,4,LPG ONLY,0.0,CNG/LPG
2022,4,NOT APPLICABLE,4472.0,Unknown/Other
2022,4,PETROL,178650.0,Petrol
2022,4,PETROL/CNG,30880.0,Petrol
2022,4,PETROL/HYBRID,7218.0,Petrol
2022,4,PETROL/LPG,709.0,Petrol
2022,4,STRONG HYBRID EV,0.0,Hybrid EV
2022,5,CNG ONLY,10.0,CNG/LPG
2022,5,DIESEL,111281.0,Diesel
2022,5,DIESEL/HYBRID,23.0,Diesel
2022,5,DUAL DIESEL/CNG,0.0,Diesel
2022,5,ELECTRIC(BOV),2290.0,Electric (EV)
2022,5,ETHANOL,0.0,Alternative Fuels
2022,5,LPG ONLY,0.0,CNG/LPG
2022,5,NOT APPLICABLE,4927.0,Unknown/Other
2022,5,PETROL,176131.0,Petrol
2022,5,PETROL/CNG,29847.0,Petrol
2022,5,PETROL/HYBRID,15426.0,Petrol
2022,5,PETROL/LPG,764.0,Petrol
2022,5,STRONG HYBRID EV,0.0,Hybrid EV
2022,6,CNG ONLY,21.0,CNG/LPG
2022,6,DIESEL,116394.0,Diesel
2022,6,DIESEL/HYBRID,57.0,Diesel
2022,6,DUAL DIESEL/CNG,1.0,Diesel
2022,6,ELECTRIC(BOV),2940.0,Electric (EV)
2022,6,ETHANOL,0.0,Alternative Fuels
2022,6,LPG ONLY,0.0,CNG/LPG
2022,6,NOT APPLICABLE,5635.0,Unknown/Other
2022,6,PETROL,172467.0,Petrol
2022,6,PETROL/CNG,30337.0,Petrol
2022,6,PETROL/HYBRID,12275.0,Petrol
2022,6,PETROL/LPG,687.0,Petrol
2022,6,STRONG HYBRID EV,0.0,Hybrid EV
2022,7,CNG ONLY,17.0,CNG/LPG
2022,7,DIESEL,121871.0,Diesel
2022,7,DIESEL/HYBRID,80.0,Diesel
2022,7,DUAL DIESEL/CNG,0.0,Diesel
2022,7,ELECTRIC(BOV),2960.0,Electric (EV)
2022,7,ETHANOL,0.0,Alternative Fuels
2022,7,LPG ONLY,0.0,CNG/LPG
2022,7,NOT APPLICABLE,5087.0,Unknown/Other
2022,7,PETROL,163128.0,Petrol
2022,7,PETROL/CNG,28651.0,Petrol
2022,7,PETROL/HYBRID,11992.0,Petrol
2022,7,PETROL/LPG,639.0,Petrol
2022,7,STRONG HYBRID EV,0.0,Hybrid EV
2022,8,CNG ONLY,4.0,CNG/LPG
2022,8,DIESEL,114534.0,Diesel
2022,8,DIESEL/HYBRID,122.0,Diesel
2022,8,DUAL DIESEL/CNG,0.0,Diesel
2022,8,ELECTRIC(BOV),2921.0,Electric (EV)
2022,8,ETHANOL,0.0,Alternative Fuels
2022,8,LPG ONLY,0.0,CNG/LPG
2022,8,NOT APPLICABLE,4110.0,Unknown/Other
2022,8,PETROL,177105.0,Petrol
2022,8,PETROL/CNG,28743.0,Petrol
2022,8,PETROL/HYBRID,18300.0,Petrol
2022,8,PETROL/LPG,762.0,Petrol
2022,8,STRONG HYBRID EV,0.0,Hybrid EV
2022,9,CNG ONLY,6.0,CNG/LPG
2022,9,DIESEL,106774.0,Diesel
2022,9,DIESEL/HYBRID,74.0,Diesel
2022,9,DUAL DIESEL/CNG,0.0,Diesel
2022,9,ELECTRIC(BOV),3241.0,Electric (EV)
2022,9,ETHANOL,0.0,Alternative Fuels
2022,9,LPG ONLY,0.0,CNG/LPG
2022,9,NOT APPLICABLE,5497.0,Unknown/Other
2022,9,PETROL,166513.0,Petrol
2022,9,PETROL/CNG,23386.0,Petrol
2022,9,PETROL/HYBRID,19031.0,Petrol
2022,9,PETROL/LPG,585.0,Petrol
2022,9,STRONG HYBRID EV,0.0,Hybrid EV
2022,10,CNG ONLY,3.0,CNG/LPG
2022,10,DIESEL,120070.0,Diesel
2022,10,DIESEL/HYBRID,104.0,Diesel
2022,10,DUAL DIESEL/CNG,1.0,Diesel
2022,10,ELECTRIC(BOV),3311.0,Electric (EV)
2022,10,ETHANOL,0.0,Alternative Fuels
2022,10,LPG ONLY,1.0,CNG/LPG
2022,10,NOT APPLICABLE,5352.0,Unknown/Other
2022,10,PETROL,211858.0,Petrol
2022,10,PETROL/CNG,36238.0,Petrol
2022,10,PETROL/HYBRID,27157.0,Petrol
2022,10,PETROL/LPG,716.0,Petrol
2022,10,STRONG HYBRID EV,0.0,Hybrid EV
2022,11,CNG ONLY,9.0,CNG/LPG
2022,11,DIESEL,128289.0,Diesel
2022,11,DIESEL/HYBRID,116.0,Diesel
2022,11,DUAL DIESEL/CNG,0.0,Diesel
2022,11,ELECTRIC(BOV),3557.0,Electric (EV)
2022,11,ETHANOL,0.0,Alternative Fuels
2022,11,LPG ONLY,0.0,CNG/LPG
2022,11,NOT APPLICABLE,5348.0,Unknown/Other
2022,11,PETROL,178857.0,Petrol
2022,11,PETROL/CNG,28931.0,Petrol
2022,11,PETROL/HYBRID,25488.0,Petrol
2022,11,PETROL/LPG,345.0,Petrol
2022,11,STRONG HYBRID EV,1.0,Hybrid EV
2022,12,CNG ONLY,5.0,CNG/LPG
2022,12,DIESEL,122650.0,Diesel
2022,12,DIESEL/HYBRID,146.0,Diesel
2022,12,DUAL DIESEL/CNG,0.0,Diesel
2022,12,ELECTRIC(BOV),2927.0,Electric (EV)
2022,12,ETHANOL,0.0,Alternative Fuels
2022,12,LPG ONLY,0.0,CNG/LPG
2022,12,NOT APPLICABLE,4808.0,Unknown/Other
2022,12,PETROL,169379.0,Petrol
2022,12,PETROL/CNG,24613.0,Petrol
2022,12,PETROL/HYBRID,24197.0,Petrol
2022,12,PETROL/LPG,327.0,Petrol
2022,12,STRONG HYBRID EV,0.0,Hybrid EV
2023,1,CNG ONLY,6.0,CNG/LPG
2023,1,DIESEL,127646.0,Diesel
2023,1,DIESEL/HYBRID,162.0,Diesel
2023,1,ELECTRIC(BOV),2973.0,Electric (EV)
2023,1,LPG ONLY,1.0,CNG/LPG
2023,1,NOT APPLICABLE,4146.0,Unknown/Other
2023,1,PETROL,203746.0,Petrol
2023,1,PETROL/CNG,34743.0,Petrol
2023,1,PETROL/ETHANOL,0.0,Petrol
2023,1,PETROL/HYBRID,29742.0,Petrol
2023,1,PETROL/LPG,529.0,Petrol
2023,1,STRONG HYBRID EV,0.0,Hybrid EV
2023,2,CNG ONLY,7.0,CNG/LPG
2023,2,DIESEL,115641.0,Diesel
2023,2,DIESEL/HYBRID,146.0,Diesel
2023,2,ELECTRIC(BOV),4367.0,Electric (EV)
2023,2,LPG ONLY,0.0,CNG/LPG
2023,2,NOT APPLICABLE,4222.0,Unknown/Other
2023,2,PETROL,168228.0,Petrol
2023,2,PETROL/CNG,23303.0,Petrol
2023,2,PETROL/ETHANOL,0.0,Petrol
2023,2,PETROL/HYBRID,31092.0,Petrol
2023,2,PETROL/LPG,428.0,Petrol
2023,2,STRONG HYBRID EV,1.0,Hybrid EV
2023,3,CNG ONLY,4.0,CNG/LPG
2023,3,DIESEL,131352.0,Diesel
2023,3,DIESEL/HYBRID,120.0,Diesel
2023,3,ELECTRIC(BOV),7161.0,Electric (EV)
2023,3,LPG ONLY,0.0,CNG/LPG
2023,3,NOT APPLICABLE,4498.0,Unknown/Other
2023,3,PETROL,193576.0,Petrol
2023,3,PETROL/CNG,24748.0,Petrol
2023,3,PETROL/ETHANOL,0.0,Petrol
2023,3,PETROL/HYBRID,37327.0,Petrol
2023,3,PETROL/LPG,530.0,Petrol
2023,3,STRONG HYBRID EV,0.0,Hybrid EV
2023,4,CNG ONLY,11.0,CNG/LPG
2023,4,DIESEL,101943.0,Diesel
2023,4,DIESEL/HYBRID,122.0,Diesel
2023,4,ELECTRIC(BOV),5420.0,Electric (EV)
2023,4,LPG ONLY,0.0,CNG/LPG
2023,4,NOT APPLICABLE,4186.0,Unknown/Other
2023,4,PETROL,161658.0,Petrol
2023,4,PETROL/CNG,24262.0,Petrol
2023,4,PETROL/ETHANOL,0.0,Petrol
2023,4,PETROL/HYBRID,27350.0,Petrol
2023,4,PETROL/LPG,330.0,Petrol
2023,4,STRONG HYBRID EV,0.0,Hybrid EV
2023,5,CNG ONLY,5.0,CNG/LPG
2023,5,DIESEL,120916.0,Diesel
2023,5,DIESEL/HYBRID,134.0,Diesel
2023,5,ELECTRIC(BOV),6849.0,Electric (EV)
2023,5,LPG ONLY,1.0,CNG/LPG
2023,5,NOT APPLICABLE,3475.0,Unknown/Other
2023,5,PETROL,168769.0,Petrol
2023,5,PETROL/CNG,28239.0,Petrol
2023,5,PETROL/ETHANOL,2.0,Petrol
2023,5,PETROL/HYBRID,25850.0,Petrol
2023,5,PETROL/LPG,305.0,Petrol
2023,5,STRONG HYBRID EV,0.0,Hybrid EV
2023,6,CNG ONLY,3.0,CNG/LPG
2023,6,DIESEL,143988.0,Diesel
2023,6,DIESEL/HYBRID,140.0,Diesel
2023,6,ELECTRIC(BOV),6966.0,Electric (EV)
2023,6,LPG ONLY,0.0,CNG/LPG
2023,6,NOT APPLICABLE,3583.0,Unknown/Other
2023,6,PETROL,162391.0,Petrol
2023,6,PETROL/CNG,31887.0,Petrol
2023,6,PETROL/ETHANOL,0.0,Petrol
2023,6,PETROL/HYBRID,26082.0,Petrol
2023,6,PETROL/LPG,351.0,Petrol
2023,6,STRONG HYBRID EV,0.0,Hybrid EV
2023,7,CNG ONLY,8.0,CNG/LPG
2023,7,DIESEL,134869.0,Diesel
2023,7,DIESEL/HYBRID,135.0,Diesel
2023,7,ELECTRIC(BOV),6925.0,Electric (EV)
2023,7,LPG ONLY,0.0,CNG/LPG
2023,7,NOT APPLICABLE,3587.0,Unknown/Other
2023,7,PETROL,154532.0,Petrol
2023,7,PETROL/CNG,32437.0,Petrol
2023,7,PETROL/ETHANOL,0.0,Petrol
2023,7,PETROL/HYBRID,22678.0,Petrol
2023,7,PETROL/LPG,304.0,Petrol
2023,7,STRONG HYBRID EV,0.0,Hybrid EV
2023,8,CNG ONLY,4.0,CNG/LPG
2023,8,DIESEL,122237.0,Diesel
2023,8,DIESEL/HYBRID,141.0,Diesel
2023,8,ELECTRIC(BOV),6307.0,Electric (EV)
2023,8,LPG ONLY,0.0,CNG/LPG
2023,8,NOT APPLICABLE,3734.0,Unknown/Other
2023,8,PETROL,173846.0,Petrol
2023,8,PETROL/CNG,37006.0,Petrol
2023,8,PETROL/ETHANOL,1.0,Petrol
2023,8,PETROL/HYBRID,24908.0,Petrol
2023,8,PETROL/LPG,298.0,Petrol
2023,8,STRONG HYBRID EV,0.0,Hybrid EV
2023,9,CNG ONLY,6.0,CNG/LPG
2023,9,DIESEL,105462.0,Diesel
2023,9,DIESEL/HYBRID,296.0,Diesel
2023,9,ELECTRIC(BOV),5770.0,Electric (EV)
2023,9,LPG ONLY,0.0,CNG/LPG
2023,9,NOT APPLICABLE,3300.0,Unknown/Other
2023,9,PETROL,182350.0,Petrol
2023,9,PETROL/CNG,42688.0,Petrol
2023,9,PETROL/ETHANOL,0.0,Petrol
2023,9,PETROL/HYBRID,25934.0,Petrol
2023,9,PETROL/LPG,284.0,Petrol
2023,9,STRONG HYBRID EV,0.0,Hybrid EV
2023,10,CNG ONLY,7.0,CNG/LPG
2023,10,DIESEL,113331.0,Diesel
2023,10,DIESEL/HYBRID,364.0,Diesel
2023,10,ELECTRIC(BOV),6457.0,Electric (EV)
2023,10,LPG ONLY,0.0,CNG/LPG
2023,10,NOT APPLICABLE,4171.0,Unknown/Other
2023,10,PETROL,199710.0,Petrol
2023,10,PETROL/CNG,47677.0,Petrol
2023,10,PETROL/ETHANOL,0.0,Petrol
2023,10,PETROL/HYBRID,26421.0,Petrol
2023,10,PETROL/LPG,281.0,Petrol
2023,10,STRONG HYBRID EV,0.0,Hybrid EV
2023,11,CNG ONLY,3.0,CNG/LPG
2023,11,DIESEL,115572.0,Diesel
2023,11,DIESEL/HYBRID,307.0,Diesel
2023,11,ELECTRIC(BOV),7141.0,Electric (EV)
2023,11,LPG ONLY,0.0,CNG/LPG
2023,11,NOT APPLICABLE,3807.0,Unknown/Other
2023,11,PETROL,210242.0,Petrol
2023,11,PETROL/CNG,48287.0,Petrol
2023,11,PETROL/ETHANOL,1.0,Petrol
2023,11,PETROL/HYBRID,25292.0,Petrol
2023,11,PETROL/LPG,284.0,Petrol
2023,11,STRONG HYBRID EV,0.0,Hybrid EV
2023,12,CNG ONLY,7.0,CNG/LPG
2023,12,DIESEL,119756.0,Diesel
2023,12,DIESEL/HYBRID,392.0,Diesel
2023,12,ELECTRIC(BOV),7013.0,Electric (EV)
2023,12,LPG ONLY,0.0,CNG/LPG
2023,12,NOT APPLICABLE,4616.0,Unknown/Other
2023,12,PETROL,169202.0,Petrol
2023,12,PETROL/CNG,33827.0,Petrol
2023,12,PETROL/ETHANOL,0.0,Petrol
2023,12,PETROL/HYBRID,21143.0,Petrol
2023,12,PETROL/LPG,189.0,Petrol
2023,12,STRONG HYBRID EV,0.0,Hybrid EV
2024,1,CNG ONLY,8.0,CNG/LPG
2024,1,DIESEL,147742.0,Diesel
2024,1,DIESEL/HYBRID,441.0,Diesel
2024,1,ELECTRIC(BOV),7039.0,Electric (EV)
2024,1,LPG ONLY,0.0,CNG/LPG
2024,1,NOT APPLICABLE,4262.0,Unknown/Other
2024,1,PETROL,219497.0,Petrol
2024,1,PETROL/CNG,51285.0,Petrol
2024,1,PETROL/ETHANOL,0.0,Petrol
2024,1,PETROL/HYBRID,30132.0,Petrol
2024,1,PETROL/LPG,445.0,Petrol
2024,1,PLUG-IN HYBRID EV,0.0,Hybrid EV
2024,1,PURE EV,0.0,Electric (EV)
2024,1,STRONG HYBRID EV,0.0,Hybrid EV
2024,2,CNG ONLY,5.0,CNG/LPG
2024,2,DIESEL,131905.0,Diesel
2024,2,DIESEL/HYBRID,402.0,Diesel
2024,2,ELECTRIC(BOV),6853.0,Electric (EV)
2024,2,LPG ONLY,0.0,CNG/LPG
2024,2,NOT APPLICABLE,4504.0,Unknown/Other
2024,2,PETROL,174689.0,Petrol
2024,2,PETROL/CNG,38144.0,Petrol
2024,2,PETROL/ETHANOL,1.0,Petrol
2024,2,PETROL/HYBRID,29313.0,Petrol
2024,2,PETROL/LPG,326.0,Petrol
2024,2,PLUG-IN HYBRID EV,0.0,Hybrid EV
2024,2,PURE EV,0.0,Electric (EV)
2024,2,STRONG HYBRID EV,1.0,Hybrid EV
2024,3,CNG ONLY,9.0,CNG/LPG
2024,3,DIESEL,131988.0,Diesel
2024,3,DIESEL/HYBRID,579.0,Diesel
2024,3,ELECTRIC(BOV),7628.0,Electric (EV)
2024,3,LPG ONLY,0.0,CNG/LPG
2024,3,NOT APPLICABLE,4286.0,Unknown/Other
2024,3,PETROL,165553.0,Petrol
2024,3,PETROL/CNG,37759.0,Petrol
2024,3,PETROL/ETHANOL,0.0,Petrol
2024,3,PETROL/HYBRID,25991.0,Petrol
2024,3,PETROL/LPG,373.0,Petrol
2024,3,PLUG-IN HYBRID EV,0.0,Hybrid EV
2024,3,PURE EV,188.0,Electric (EV)
2024,3,STRONG HYBRID EV,1670.0,Hybrid EV
2024,4,CNG ONLY,16.0,CNG/LPG
2024,4,DIESEL,112521.0,Diesel
2024,4,DIESEL/HYBRID,629.0,Diesel
2024,4,ELECTRIC(BOV),7030.0,Electric (EV)
2024,4,LPG ONLY,0.0,CNG/LPG
2024,4,NOT APPLICABLE,3779.0,Unknown/Other
2024,4,PETROL,176237.0,Petrol
2024,4,PETROL/CNG,43176.0,Petrol
2024,4,PETROL/ETHANOL,1.0,Petrol
2024,4,PETROL/HYBRID,25595.0,Petrol
2024,4,PETROL/LPG,404.0,Petrol
2024,4,PLUG-IN HYBRID EV,0.0,Hybrid EV
2024,4,PURE EV,558.0,Electric (EV)
2024,4,STRONG HYBRID EV,3028.0,Hybrid EV
2024,5,CNG ONLY,22.0,CNG/LPG
2024,5,DIESEL,118169.0,Diesel
2024,5,DIESEL/HYBRID,460.0,Diesel
2024,5,ELECTRIC(BOV),6769.0,Electric (EV)
2024,5,LPG ONLY,0.0,CNG/LPG
2024,5,NOT APPLICABLE,3604.0,Unknown/Other
2024,5,PETROL,155871.0,Petrol
2024,5,PETROL/CNG,41266.0,Petrol
2024,5,PETROL/ETHANOL,1.0,Petrol
2024,5,PETROL/HYBRID,21980.0,Petrol
2024,5,PETROL/LPG,350.0,Petrol
2024,5,PLUG-IN HYBRID EV,1.0,Hybrid EV
2024,5,PURE EV,729.0,Electric (EV)
2024,5,STRONG HYBRID EV,3385.0,Hybrid EV
2024,6,CNG ONLY,58.0,CNG/LPG
2024,6,DIESEL,115895.0,Diesel
2024,6,DIESEL/HYBRID,343.0,Diesel
2024,6,ELECTRIC(BOV),5918.0,Electric (EV)
2024,6,LPG ONLY,0.0,CNG/LPG
2024,6,NOT APPLICABLE,3260.0,Unknown/Other
2024,6,PETROL,146421.0,Petrol
2024,6,PETROL/CNG,37469.0,Petrol
2024,6,PETROL/ETHANOL,1.0,Petrol
2024,6,PETROL/HYBRID,19718.0,Petrol
2024,6,PETROL/LPG,428.0,Petrol
